mem_id,trans_id,similar_trans,desc,date_diff,date_var,amount,category,discretionary,sub,label
1.00083961289649E15,1.00083967201433E16,10008396720143200|10008396720143200|10008396720143200|10008396720143200|10008396720143200|10008396720142600|10008396720142600|10008396720142200|10008396721570500|10008396723756100|10008396731466300|10008396733970300|10008396737615100|10008396740908100|10008396743359000|10008396745242600|10008396746927300|10008396751127400|10008396754496400|10008396756808300|10008396756808300|10008396759782800|10008396764879200|10008396768504200|10008396771713300|10008396771713300|10008396776145000|10008396778776500|10008396781797900|10008396781797800|10008396784803700|10008396789335200|10008396792074900|10008396794958400|10008396809180200|10008396813844600|10008396817247500|10008396820002700|10008396821666300|10008396825611400|10008396832492800|10008396837652100|10008396838998400|10008396847109300|10008396852117400|10008396852117300|10008396854742000|10008396855822300|10008396859684100|10008396862969900|10008396862969900|10008396870542800|10008396876635200|10008396878908900|10008396880760500|10008396883340600|10008396889418700|10008396889418700|10008396891687600|10008396894680100|10008396894680100|10008396899710100|10008396904155100|10008396908084400|10008396911307700|10008396914206900|10008396916210400|10008396917873800|10008396919388700,saveasyougotransferdebitto,0.28,0.05,5.2,Transfers,FALSE,FALSE,0
1.00083962585554E15,1.00083965110265E16,1.00083965311705E16,targetheathoh,2.71,NA,4.19,'General Merchandise',FALSE,FALSE,0
1.0008396194742E15,1.00083965849227E16,1.00083966078086E16,bronzedairbrushtansantamonic,2.71,NA,0.13,Uncategorized,FALSE,FALSE,0
1.00028121148802E15,1.0002812220734E16,1.00028122261988E16,picassospizzafrandallas,1.71,NA,3.34,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042729653E16,1.00000042734013E16,posdebitvisacheckcardreibaileycrosfallschurchva,5,NA,110.23,Hobbies,FALSE,TRUE,0
1.00083962001092E15,1.00083967658819E16,10008396803738400|10008396832643900|10008396881860100,cashcentralloanspaywebid,3.1,1.01,0.0,Loans,FALSE,FALSE,1
9.71000522012272E17,4.8663318355128801E18,4.8663318355128801E18,checkcardmcdonaldsflosangelesca,0,NA,0.28,Restaurants/Dining,FALSE,TRUE,0
1.00083961716152E15,1.00083965670712E16,1.00083966224695E16,pizzahutsanjosecausa,6.57,NA,0.01,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042683878E16,10000004268645500|10000004269222200|10000004269287200|10000004269543000|10000004269757400|10000004269874300|10000004272531400|10000004270927500|10000004272531400|10000004270971800|10000004272531400|10000004271633000|10000004272531400|10000004271782300|10000004271998500|10000004272624500|10000004272624500|10000004273401100|10000004273669000|10000004273669000,purchaseauthorizedonsafewaystoreredwoodcitycapcard,0.84,0.94,55.74,Groceries,FALSE,FALSE,0
1.00083961178575E15,1.00083966956403E16,10008396739609300|10008396791467900|10008396845224200|10008396902968500,wellsfargoconspppdidm,4.29,0.07,0.0,Uncategorized,FALSE,FALSE,1
1.00028121165718E15,1.00028122304449E16,1.00028122636054E16,mcdonaldsfolivettemousa,10.57,NA,0.67,Restaurants/Dining,FALSE,FALSE,0
1.00083961733347E15,1.00083965768794E16,1.00083965768794E16,kangarooepresswillistonflusa,0,NA,19.66,Gasoline/Fuel,FALSE,FALSE,0
1.00123564704416E15,1.00123568880531E16,10012356896561100|10012356896561100,poswdloweswaahachietcard,0.36,0.26,58.37,'Home Improvement',FALSE,FALSE,0
1.00083963204342E15,1.0008396758928E16,1.00083968353741E16,pospurchasecityofwataugawataugat,8.71,NA,26.84,'General Merchandise',FALSE,FALSE,0
1.0008396194742E15,1.00083964828256E16,1.00083965994306E16,shelloillennoautofueldispenser,14.71,NA,0.17,Uncategorized,FALSE,FALSE,0
1.0008396146072E15,1.00083967318946E16,10008396731716500|10008396740309900|10008396740566700|10008396745918400|10008396744641300|10008396754020000|10008396778796800|10008396778394400|10008396780323900|10008396793515900|10008396794338100|10008396794339900|10008396795939800|10008396800504900|10008396801854400|10008396801854400|10008396805391500|10008396804736300|10008396807811300|10008396812602600|10008396812561800|10008396817134500|10008396820598100|10008396829275700|10008396828403300|10008396835889500|10008396838671300|10008396837316600|10008396843902400|10008396845568800|10008396843902400|10008396845568800|10008396866627600|10008396863609600|10008396866015700|10008396869281400|10008396868375600|10008396873775800|10008396874157200|10008396874155100|10008396882050900|10008396889212000|10008396889329900|10008396889329900|10008396889212000|10008396890679500|10008396893068200|10008396893026500|10008396906785900|10008396906562600|10008396910891500|10008396915847900|10008396921446700,preauthorizationrebeccascafepending,0.29,0.18,1.2,Restaurants/Dining,FALSE,FALSE,0
1.00083962001092E15,1.00083964649573E16,10008396473156000|10008396738932100|10008396501959700|10008396501959700|10008396508067800|10008396512369200|10008396765881900|10008396520003900|10008396527394900|10008396534530000|10008396536497900|10008396542738500|10008396542738500|10008396822588800|10008396550311200|10008396557379700|10008396912219400|10008396912219400,sanclementegassersanclementeca,1.01,2.31,5.32,Gasoline/Fuel,FALSE,FALSE,0
1.0008396129482E15,1.00083965445557E16,10008396540739000|10008396544555500|10008396545235000,cocacolahollywoodfl,0.29,0.02,0.53,Restaurants/Dining,FALSE,FALSE,0
1.00013724462433E15,1.00013723632024992E17,100013723386587000|100013723393324000|100013723803533000|100013723803533000,jimmyjohnsemorelessindianapolisinfastfoodrestaurants,2.04,7.24,4.03,Restaurants/Dining,FALSE,FALSE,0
1.00083961733347E15,1.00083961602999E16,10008396252517400|10008396202874000|10008396227175900|10008396310355500|10008396407169800|10008396282459500|10008396343901000|10008396440224600|10008396374671700|10008396618592200,paymentreceivedthankyou,1.94,6.86,48.18,'Credit Card Payments',FALSE,FALSE,0
1.00000041154258E15,1.00000042678711E16,10000004268037300|10000004268170400|10000004268265300|10000004268301600|10000004268301600|10000004268301600|10000004268301600|10000004268304800|10000004268662400|10000004268900800|10000004268949300|10000004268996300|10000004269032300|10000004269337900|10000004269399900|10000004269455800|10000004269455800|10000004269455800|10000004269543100|10000004269597000|10000004270048400|10000004270224800|10000004270224800|10000004270224800|10000004271056700|10000004271198800|10000004272415900|10000004272653100|10000004272900500|10000004272918500|10000004273116900|10000004273405400|10000004273504900,checktraceviewcheck,0.54,0.51,156.31,Checks,FALSE,FALSE,0
1.00083962585554E15,1.00083967970705E16,1.00083968797147E16,timhortonsnewalbanyoh,6.71,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00013724453397E15,1.00013723511088E17,100013723570301000|100013723627015000|100013723695814000|100013723836643000,tmobilecompaymentwausa,4.75,1.08,0.22,'Telephone Services',FALSE,FALSE,0
1.0008396150311E15,1.00083965102558E16,1.0008396600528E16,uspsacworthgausa,11.43,NA,1.94,'Postage and Shipping',FALSE,FALSE,0
1.00000041154258E15,1.00000042693858E16,10000004271193900|10000004271633200|10000004273786000|10000004273938000,redthesalonbirminghammi,3.64,9.78,19.58,'Personal Care',FALSE,FALSE,0
1.0008396146072E15,1.00083967232009E16,1.00083967232014E16,tosharerefrsclpmortgage,0,NA,0.0,Mortgages,FALSE,FALSE,1
1.00083961733347E15,1.00083965355049E16,1.00083965355049E16,googlekinggooglecomchcausa,0,NA,0.0,'Online Services',FALSE,FALSE,0
1.0008396146072E15,1.00083968349065E16,1.00083968358895E16,tosharerefsofjhsavings,0,NA,0.0,Savings,FALSE,FALSE,0
1.0008396194742E15,1.00083967589233E16,10008396830930100|10008396833119100|10008396911902700|10008396915110500,overdraftitemfeeforactivityofelectronictransaction,3.18,12.32,0.0,'Service Charges/Fees',FALSE,FALSE,0
1.00028121166095E15,1.00028123936097E16,10002812393609700|10002812399589800|10002812423805600,debitpurchasesportsmanswarehmeridianid,2.14,7.16,590.4,Clothing/Shoes,FALSE,FALSE,0
9.7100052201935603E17,4.8663318347824302E18,4866331834908110000|4866331835044400000|4866331835206750000|4866331835475220000,draftwithdrawalbmwemplepoolserflustrace,4.39,1.86,16.12,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00083962585554E15,1.00083968073984E16,1.00083969286729E16,atmwithdrawalnha,9.57,NA,72.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.0000004243673E16,1.00000042476902E16,mcdonaldsf,11.57,NA,5.84,Restaurants/Dining,FALSE,FALSE,0
1.00013724462433E15,1.00013723393324E17,1.00013723386587008E17,autozonemorelessandersoninautomotivepartsandaccessoriesstores,0,NA,0.0,'Automotive Expenses',FALSE,FALSE,0
1.00000041154258E15,1.00000042737499E16,1.00000042737499E16,checkcardamanaidallast,0,NA,98.98,Travel,FALSE,TRUE,0
1.00000041154258E15,1.00000042687055E16,10000004270437100|10000004271554400,wendyspontiacmi,4.43,1.47,0.87,Restaurants/Dining,FALSE,FALSE,0
1.00028121166095E15,1.00028123746513E16,10002812384197700|10002812384197700|10002812404116400|10002812413921100|10002812420895700|10002812420895700,debitpurchasewincofoodseagleid,1.67,2.47,1.19,Groceries,FALSE,FALSE,0
1.00028121179875E15,1.0002812209565E16,10002812216020600|10002812270642400,dallasstringstx,9.64,185.97,2.18,Education,FALSE,FALSE,0
1.0008396146072E15,1.00083967885922E16,10008396787062400|10008396787062400|10008396788592200|10008396874155100|10008396873775800|10008396874155000,fandangocomfandangocomcacard,1.17,8.17,2.8,Entertainment,FALSE,FALSE,0
1.0008396150311E15,1.00083965151021E16,1.00083965915461E16,munisincfalmouthme,9.43,NA,0.0,Uncategorized,FALSE,FALSE,0
1.00083961733347E15,1.00083968569561E16,10008396856955800|10008396875635100,checkcardpurchasedominosfl,6.43,0.65,1.33,Restaurants/Dining,FALSE,TRUE,0
1.00000041154258E15,1.00000042679714E16,10000004269337900|10000004270618400|10000004272294700|10000004273401000,adtsecurityseradtpapachppdid,4.25,0.11,0.06,'Home Maintenance',FALSE,FALSE,0
1.00028121148802E15,1.00028122277649E16,10002812230108000|10002812232890300|10002812250105600|10002812258668200|10002812263973900,outbackaddisonrestaurant,2.26,3.81,22.03,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042722165E16,10000004272216500|10000004272294500,checkcardshsissstarbucksseattlewa,0.21,0.09,0.41,Restaurants/Dining,FALSE,TRUE,0
1.00000041154258E15,1.0000004270568E16,10000004270568000|10000004272486900|10000004272486900|10000004271782400|10000004271782400|10000004272486800|10000004272294600|10000004272294600|10000004272486800|10000004273120200|10000004273120200|10000004273120200|10000004273120200|10000004273120200|10000004273938100|10000004273938100|10000004273938100|10000004273938100|10000004273938100,purchaseauthorizedonbonappetitsantaclaracascard,0.57,1.54,3.02,Restaurants/Dining,FALSE,FALSE,0
1.00013724453397E15,1.00013722395030003E18,1000137223950130000|1000137223969390000,transfercvs,0,0.0,0.0,Healthcare/Medical,FALSE,FALSE,0
1.0008396146072E15,1.00083967612357E16,10008396761309300|10008396764093900|10008396764089300,tosharerefnestbjforhoabills,0,0.0,0.0,'Other Bills',FALSE,FALSE,0
1.00028121168714E15,1.00028123577455E16,10002812395218600|10002812402945700|10002812431138700|10002812444747200,usbanknadespaymentidindncoid,4.71,7.97,0.34,Loans,FALSE,FALSE,1
1.0008396146072E15,1.00083968737758E16,10008396874155100|10008396874155000,tosharerefpwzncollegefund,0,0.0,0.0,Education,FALSE,FALSE,0
1.00000041154258E15,1.00000042685278E16,10000004268950200|10000004269643000|10000004269945200,checkcardmarathonpetrorochesterhilmi,1.57,0.33,3.18,Gasoline/Fuel,FALSE,TRUE,0
1.0008396146072E15,1.00083967259659E16,1.00083967259629E16,washworldneedhammacard,1,NA,12.82,'Automotive Expenses',FALSE,FALSE,0
1.00123564243972E15,1.00123567063535E16,10012356751361000|10012356798332600|10012356866347400,electronicachcreditlaboratoirescopincidealprotpayment,4.14,0.43,3387.84,'Other Income',FALSE,FALSE,0
1.00000041154258E15,1.00000042686452E16,1.00000042741223E16,amazoncomamzncombillwa,17.29,NA,7.52,'General Merchandise',FALSE,FALSE,0
1.00083961178575E15,1.00083964632299E16,10008396499376700|10008396531918400|10008396564729900,interestchargedonpurchases,4.24,0.01,0.02,Interest,FALSE,FALSE,0
1.00000041154258E15,1.00000042439504E16,10000004244829600|10000004244878100|10000004247690200,bestbuy,3.57,15.43,195.68,Electronics,FALSE,FALSE,0
1.0008396150311E15,1.0008396499058E16,1.0008396499058E16,capitaloneonlinepymtauthdatefeb,0,NA,103.27,'Credit Card Payments',FALSE,FALSE,1
1.00123564704416E15,1.00123564672686E16,10012356505209700|10012356536822000|10012356579168700,teensafeinccausa,4.29,0.06,0.0,Uncategorized,FALSE,FALSE,1
1.00000041154258E15,1.00000042687054E16,10000004270051700|10000004271430400|10000004272904600,publicservicespbaiherschel,4.29,0.08,0.12,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.00000042684289E16,1.00000042739381E16,purchaseauthorizedonstarbucksssanjosecascard,17.57,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042683437E16,10000004269945200|10000004271257800|10000004272786800|10000004273888100,comcasteveretdespidindncoidm,4.36,0.33,0.41,'Cable/Satellite Services',FALSE,FALSE,1
1.00028121148802E15,1.00028122191992E16,1.00028122253839E16,srickmillerdpmfcarrollton,2,NA,0.0,Uncategorized,FALSE,FALSE,0
1.0008396146072E15,1.0008396725966E16,1.00083967259659E16,dunkinnewtonmacard,1.29,NA,0.03,Restaurants/Dining,FALSE,FALSE,0
1.00013724453397E15,1.00013722351578995E18,1000137223615160000|1000137223615160000,transferselfservicetransfertodraftfromshare,0.79,1.23,397.46,Transfers,FALSE,FALSE,0
1.00028121148802E15,1.00028122172499E16,10002812220213900|10002812222154400|10002812223692700|10002812227186600|10002812228467400|10002812246310500|10002812233698300|10002812246310900|10002812238929400|10002812242110300|10002812246310500|10002812248054100|10002812252508500|10002812254493800|10002812256881800|10002812261535700|10002812261535700|10002812267318600|10002812268287900|10002812271943800,onlinepaymentthankyou,0.84,0.32,272.33,'Credit Card Payments',FALSE,FALSE,0
1.61100052201728E18,-2.33673885326558E18,-2.33673885320337E18,chipotlepembrokepinefl,11.71,NA,0.23,Restaurants/Dining,FALSE,FALSE,0
1.00083961733347E15,1.00083965338852E16,10008396535504900|10008396538842200|10008396544038600|10008396618701000|10008396622167800,walmartgainesvilleflusa,2.17,15.26,2.4,'General Merchandise',FALSE,FALSE,0
1.00028121166095E15,1.00028123746513E16,10002812379324200|10002812402584900,atmfeeplustermegoldstonemeridianidus,3,8.0,0.0,'Service Charges/Fees',FALSE,FALSE,0
1.00083961178575E15,1.00083964646692E16,10008396496712500|10008396528713200|10008396562987100|10008396599973900,idealimagegaalpharalpharettaga,4.21,0.03,26.13,'Personal Care',FALSE,FALSE,1
1.00000041154258E15,1.00000042689582E16,1.00000042701025E16,achwithdrawalcardmemberservtypewebpymtidcocardmemberservachtracenumber,4.71,NA,0.0,'Credit Card Payments',FALSE,FALSE,0
1.0008396129482E15,1.00083965781707E16,10008396581224400|10008396578108800|10008396580086700,aramarklasvegasconvct,0.14,0.0,0.8,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042679716E16,10000004268387800|10000004268645500|10000004269222200|10000004270393200|10000004272531500|10000004270860500,purchaseauthorizedonmilagrosredwoodcitycascard,1.5,1.43,12.31,'General Merchandise',FALSE,FALSE,0
9.7100052201935603E17,4.8663318348600699E18,4866331835241060000|4866331835426680000,dunkinqcasselberryflmcc,6.36,11.11,0.77,Restaurants/Dining,FALSE,FALSE,0
1.00033521151579E15,1.00033522013696E16,10003352201369600|10003352211757300,amazonserviceskindle,2.79,15.52,17.33,Entertainment,FALSE,FALSE,0
1.00000041154258E15,1.0000004267852E16,10000004268348200|10000004269169200|10000004269749200|10000004269952400|10000004270373800|10000004270860600|10000004270860600|10000004271066200|10000004271066200|10000004271318700|10000004271509900|10000004271633200|10000004271633200|10000004272144400|10000004272624500,eonmobilbirminghammi,0.97,0.61,3.27,Gasoline/Fuel,FALSE,FALSE,0
1.00000041154258E15,1.00000042680911E16,1.000000427022E16,etradebanktransfer,6.86,NA,1000.0,Transfers,FALSE,FALSE,0
1.00013724453397E15,1.00013723551244E17,100013723597241000|100013723611619000|100013723641588000|100013723682604000|100013723820930000,krogerfuelplanotx,3.03,2.84,0.25,Gasoline/Fuel,FALSE,FALSE,0
1.00028121168714E15,1.00028122091906E16,10002812210695100|10002812213686700|10002812214708000|10002812224020200|10002812230354100|10002812236456100|10002812238534300|10002812239994200|10002812242370200|10002812247438300|10002812248159700|10002812250969000|10002812254916700|10002812257162000|10002812259967900|10002812261949400|10002812263225700|10002812263506300|10002812268137100|10002812272255600,parkchicagomobilechicago,0.99,0.51,0.0,'Telephone Services',FALSE,FALSE,1
1.61100052201728E18,-2.3367388532009098E18,-2.3367388531915699E18,aplpaypanerabreadplantation,1.71,NA,1.22,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.0000004270393E16,10000004272486900|10000004271633100|10000004272486700|10000004272442700|10000004272486700|10000004272486700|10000004272442700|10000004272442700|10000004272720900|10000004273401100|10000004273844400,purchasewithcashbackauthorizedonsafewaystoredublincapcard,1,1.8,77.14,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042471756E16,10000004247175600|10000004247175600|10000004247175600|10000004247175600|10000004247175600|10000004247175500|10000004247175500,eleven,1.22,2.6,5.64,'General Merchandise',FALSE,FALSE,0
1.0008396129482E15,1.00083967651269E16,1.00083967651269E16,cinemarktheatresdaviefl,0,NA,0.02,Entertainment,FALSE,FALSE,0
1.00000041154258E15,1.00000042692224E16,10000004270263200|10000004270263200|10000004272486900|10000004271509800|10000004272624500|10000004273542600|10000004273938100,purchaseauthorizedonunleasheddublincapcard,2.14,2.6,20.88,'General Merchandise',FALSE,FALSE,0
1.00083961716152E15,1.00083964736295E16,1.00083964798084E16,panerabreadsanjosecausa,0.57,NA,0.16,Restaurants/Dining,FALSE,FALSE,0
1.00123564243972E15,1.00123568782044E16,1.00123569038525E16,withdrawalbillpayfirstassemblyministries,2,NA,0.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00083961289649E15,1.00083967568083E16,1.00083968138446E16,purchaseauthorizedondarrenkampsmarketlancasterpapcard,4.57,NA,1.3,Groceries,FALSE,FALSE,0
1.00083964088409E15,1.00083966169134E16,1.00083965912597E16,hluhuluumorelesshulucombillcacablesatelliteandotherpaytelevisionandradioservices,0,NA,0.0,Entertainment,FALSE,TRUE,1
1.0008396194742E15,1.00083967546907E16,10008396754690700|10008396706500900|10008396754690700|10008396754690700|10008396718550800|10008396754690700|10008396727394200|10008396727394200|10008396729599700|10008396754690700|10008396754662500|10008396759365400|10008396768901500|10008396771641000|10008396772725500|10008396777164100|10008396779700000|10008396790632300|10008396807579400|10008396809914900|10008396817875700|10008396818521900|10008396818521900|10008396826673600|10008396830930100|10008396830930100|10008396837463100|10008396865929700|10008396863354500|10008396880809000|10008396879809000|10008396880809000|10008396895626400|10008396917404100|10008396917404100|10008396922484600,check,0.53,0.31,682.24,Checks,FALSE,FALSE,0
1.00000041154258E15,1.00000042733209E16,1.00000042739381E16,purchaseauthorizedoninnoutburgerpleasantoncascard,2.43,NA,0.05,Restaurants/Dining,FALSE,FALSE,0
1.00028121168714E15,1.00028124257731E16,10002812426401500|10002812439049600,checkcarddunkinqlakebluffil,1.5,3.68,0.11,Restaurants/Dining,FALSE,TRUE,0
1.00083961178575E15,1.00083965036741E16,1.00083966063335E16,bulldawgfoodathensga,11.71,NA,0.44,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.0000004270136E16,1.00000042704437E16,pinpurchasewithdrawalelevennorthlinerdromulusmicard,0.86,NA,1.21,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042680908E16,10000004268756900|10000004269434800|10000004270135900|10000004270740700|10000004272487000|10000004271509800|10000004272487000|10000004272355000|10000004272487000|10000004272938400|10000004273542600,santaclaraunivdirdepobriendanielpeter,1.56,1.05,0.04,Deposits,FALSE,FALSE,1
1.00083962001092E15,1.00083968067729E16,1.00083968770778E16,cvssanclementeca,5.71,NA,9.67,Healthcare/Medical,FALSE,FALSE,0
1.00083963204342E15,1.00083968170312E16,1.00083969160963E16,onemainfinanciatustrandatetime,8.14,NA,0.0,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.00000042692222E16,10000004270860500|10000004272531400|10000004271594700|10000004272954600|10000004273669000|10000004274037800,atmwithdrawalauthorizedoncoloradoavepaloaltocaatmidhcard,2.55,3.34,3.61,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00013724209738E15,1.00013723709708E17,100013723629421000|100013723636652000|100013723643655000|100013723660572000|100013723665633000|100013723677365000|100013723704039000|100013723704039000|100013723704039000|100013723797207000|100013723797207000|100013723797207000,capitalonemobilepymtauthdatemar,0.61,0.3,79.59,'Credit Card Payments',FALSE,FALSE,1
1.00000041154258E15,1.00000042734584E16,1.00000042734583E16,billpaymentwithdrawalattuverse,4.71,NA,0.0,'Other Bills',FALSE,FALSE,1
1.00000041154258E15,1.00000042722946E16,1.00000042725314E16,purchasewithcashbackauthorizedontargetttargettredwoodcitycapcard,0,NA,0.0,'General Merchandise',FALSE,FALSE,0
9.71000522012272E17,4.8663318346968596E18,4866331834698820000|4866331834700480000|4866331834700320000|4866331834701240000,storepurchasebarbercosmobarbercosmo,0,0.0,0.0,'Personal Care',FALSE,FALSE,1
1.00028121143316E15,1.00028122118661E16,1.00028122632159E16,panerabreadedgewater,16.14,NA,0.03,Restaurants/Dining,FALSE,FALSE,0
9.71000522012272E17,4.8663318348762696E18,4.8663318351884595E18,atmcashdepositonwempireaveeburbankcaatmidncard,7.29,NA,7.14,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.00000042694441E16,1.000000427278E16,chkprintingshfee,10,NA,0.0,'Service Charges/Fees',FALSE,FALSE,0
1.00083963204342E15,1.0008396758927E16,10008396784971100|10008396835374100,pospurchasequiktripcorpnorthrichlant,2.64,4.5,3.48,Gasoline/Fuel,FALSE,FALSE,0
1.00028121168714E15,1.00028122183995E16,10002812218399500|10002812218399500,johnbarleycornriver,0,0.0,18.54,Entertainment,FALSE,FALSE,0
1.0008396146072E15,1.00083967259629E16,10008396725966000|10008396725962800|10008396732441700|10008396737805900|10008396737805900|10008396760922900|10008396760625700|10008396824531800|10008396835889500|10008396832390300|10008396834906500|10008396874157900|10008396849040300|10008396858624600|10008396858917200|10008396870434100|10008396878999500|10008396879189400,fromsharemobile,0.87,1.53,724.85,'Telephone Services',FALSE,FALSE,0
1.00083963105897E15,1.000839671258E16,10008396879529200|10008396896101500,postransactioneleventhavenekirklandwaus,7.71,90.16,5.84,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042724869E16,1.000000427168E16,purchaseauthorizedonncstarbuckssanjosecascard,0,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042696798E16,10000004269679800|10000004271832700|10000004271832700|10000004273398900|10000004273717400,checkcardregalissaquahhighlandissaquahwa,2.54,9.41,2.81,Entertainment,FALSE,TRUE,0
1.00000041154258E15,1.00000042686452E16,1.00000042737535E16,biryanihouseherculesca,16.14,NA,0.37,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042679715E16,10000004268090700|10000004268213500|10000004271085100|10000004271691200|10000004272572100|10000004273245800|10000004273317400|10000004273938000|10000004273938000,atmwithdrawalauthorizedonusrtehillsdalespringfieldnjatmidqcard,2.11,7.85,13.48,'General Merchandise',FALSE,FALSE,0
1.00083964085425E15,1.00083965156356E16,10008396517837700|10008396517837700|10008396522216600|10008396522213100|10008396525319700|10008396525323100|10008396530382100|10008396530382100|10008396532991500|10008396535841200|10008396538651100|10008396538651100|10008396538651100,electronicpayment,0.23,0.09,7.5,'Credit Card Payments',FALSE,FALSE,0
1.00083961538707E15,1.00083965505202E16,10008396550518700|10008396549592500|10008396549592500|10008396596945200|10008396596945200,chuckecheesenaperville,1.23,7.12,21.41,Restaurants/Dining,FALSE,FALSE,0
1.00028121168714E15,1.00028124192551E16,1.00028124192551E16,mbfinancialbwithdrwlnbroadwaychicagoil,0,NA,144.16,'Business Miscellaneous',FALSE,FALSE,0
1.00083964088409E15,1.00083967475961E16,1.00083968520626E16,weincfleetdebiccdid,8.43,NA,25.84,'Automotive Expenses',FALSE,FALSE,0
1.00000041154258E15,1.00000042701357E16,10000004271509900|10000004273449800,luckyherculescaherculescapurchase,5.07,2.3,2.74,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042725723E16,10000004272669600|10000004273498500,veterinarypetinsurance,1.64,3.68,9.8,'Pets/Pet Care',FALSE,FALSE,0
9.7100052201884595E17,-8.7367388532655903E18,-8736738853240080000|-8736738853216820000|-8736738853193300000,angieslist,4.52,0.09,0.0,'Online Services',FALSE,FALSE,1
1.0008396194742E15,1.00083965057139E16,10008396564721600|10008396592885300,target,5.5,6.38,18.06,'General Merchandise',FALSE,FALSE,0
1.00028121143316E15,1.00028122409342E16,1.0002812244095E16,uberuberdbmsg,1.14,NA,29.72,Travel,FALSE,FALSE,0
1.00000041154258E15,1.00000042680375E16,10000004269447800|10000004270737100,recurringpaymentauthorizedonjmyfaservicescascard,4.21,0.09,0.0,'Online Services',FALSE,FALSE,1
1.00000041154258E15,1.00000042689502E16,1.00000042689502E16,purchaseauthorizedonfedeofficepaloaltocascard,0,NA,5.6,'Office Supplies',FALSE,FALSE,0
1.00000041154258E15,1.00000042728595E16,10000004273204300|10000004273401100|10000004273669000|10000004273753600|10000004273938100,purchaseauthorizedonfairwaymktdtnewyorknyscard,0.8,0.14,7.71,Groceries,FALSE,FALSE,0
1.00013724453397E15,1.00013722278952E18,1000137222907640000|1000137222960770000|1000137223106680000|1000137223195500000|1000137223232830000|1000137223232830000|1000137223232830000|1000137223447350000|1000137223447350000|1000137223521010000|1000137223645250000|1000137223657380000|1000137223949920000,onlinebankingtransferfromchkconfirmation,1.35,1.4,45.26,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042724869E16,1.00000042724427E16,purchaseauthorizedonamanframeohscard,0,NA,0.0,'General Merchandise',FALSE,FALSE,0
1.00013724453397E15,1.00013722323282995E18,1000137223232830000|1000137223657380000,onlinebankingtransferfromsavconfirmation,3.14,19.76,610.28,Transfers,FALSE,FALSE,0
1.00009641538302E15,1.00009641607746E17,100009641629898000|100009641616667000|100009641610034000|100009641614421000|100009641625642000|100009641628902000|100009641638836000|100009641641711000|100009641698426000|100009641659059000|100009641703362000|100009641691523000|100009641701936000|100009641716567000|100009641690794000|100009641721129000|100009641694641000|100009641723590000|100009641685821000|100009641715105000|100009641734398000|100009641708095000|100009641738787000|100009641741643000|100009641706329000|100009641731082000|100009641730788000|100009641732539000|100009641748517000|100009641738787000,airvalet,0.63,0.27,0.0,'Service Charges/Fees',FALSE,FALSE,1
1.00083962585554E15,1.00083967912431E16,10008396797070600|10008396805448500|10008396805448500|10008396810159700|10008396843760700|10008396853763600|10008396861320800|10008396868598300|10008396878595000|10008396888279600|10008396893563400|10008396905067200|10008396928673000,timhortonscolumbusoh,0.77,0.49,0.82,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042729653E16,10000004273081600|10000004273081600|10000004273169500|10000004273450000,posdebitvisacheckcardrampartstavernaleandriava,1.29,1.47,6.53,'Credit Card Payments',FALSE,TRUE,0
1.00028121168714E15,1.0002812218932E16,1.00028122206385E16,amazoncom,0.43,NA,0.39,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042716331E16,10000004271832800|10000004272122600,sleepinnandsuitesjacksonms,0.57,0.04,71.63,Travel,FALSE,FALSE,0
1.00083964085425E15,1.00083965358412E16,10008396535841200|10008396546883000|10008396552456400|10008396552456400|10008396558169600|10008396558169600|10008396570177600|10008396570177600|10008396576740600|10008396581480400|10008396581480400|10008396583768700|10008396583770500,capitaloneonlinepymtauthdatemar,0.47,0.36,104.21,'Credit Card Payments',FALSE,FALSE,1
