mem_id,trans_id,similar_trans,desc,date_diff,date_var,amount,category,discretionary,sub,label
9.7100052201935603E17,4.8663318353408502E18,4.8663318354280602E18,draftwithdrawalpetsmartincsstaterdaltamntesprngflustrace,2,NA,0.38,'Pets/Pet Care',FALSE,FALSE,0
1.0008396146072E15,1.00083968692814E16,1.00083968683756E16,atmeasternbankcommonwealthnewtonmacard,0,NA,0.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.00000042727868E16,1.00000042727868E16,checkcardoregonzooportlandor,0,NA,0.13,Entertainment,FALSE,TRUE,0
1.00083962001092E15,1.0008396495743E16,1.0008396502859E16,lasiesta,0.86,NA,1.13,Uncategorized,FALSE,FALSE,0
1.0008396129482E15,1.00083965812244E16,1.00083965800867E16,bgreatsteak,0.29,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00083962001092E15,1.0008396781559E16,10008396819210700|10008396864883000|10008396907651800,deltacomissionviejoca,3.43,0.27,0.72,Restaurants/Dining,FALSE,FALSE,0
1.00028121168714E15,1.0002812421928E16,1.0002812421928E16,checkcardeagleranchgolfcourseeagleco,0,NA,15.02,Hobbies,FALSE,TRUE,0
9.7100052201935603E17,4.8663318354553805E18,4.86633183546914E18,draftwithdrawalthehomedepotwstaterdaltamontespgflustrace,0.29,NA,4.59,'Home Improvement',FALSE,FALSE,0
1.00028121148802E15,1.00028123659752E16,10002812384778400|10002812403597100|10002812425119100,pospurchfidelitylifeailchicagofidelitylifeaus,4.19,0.05,0.0,Insurance,FALSE,FALSE,1
1.61100052201728E18,-2.3367388532043899E18,-2336738853195860000|-2336738853185770000,oldnavydaviefamilyclothing,1.71,0.0,8.87,Clothing/Shoes,FALSE,FALSE,0
1.0008396146072E15,1.00083968098837E16,10008396810124400|10008396810125300|10008396810125300,preauthorizationdependablecleanpending,0,0.0,0.15,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.00000042686456E16,1.00000042701001E16,ewithdrawalsafecoinsurance,4.71,NA,0.0,Insurance,FALSE,FALSE,0
1.0008396146072E15,1.00083968791894E16,1.00083968789995E16,tosharerefquhounnewtonrealestateta,0,NA,0.0,Taxes,FALSE,FALSE,0
1.00083961716152E15,1.00083966964012E16,10008396732462900|10008396734734300|10008396757867500|10008396768313400|10008396768313400|10008396777515600|10008396826678900|10008396826678900|10008396839165000|10008396860202500|10008396877420400|10008396904298600,checkcardeatcomeathourscoca,1.43,1.65,5.66,'Online Services',FALSE,TRUE,0
1.0008396146072E15,1.0008396900756E16,1.00083969006859E16,walthamcarwashwalthammacard,0,NA,0.0,'Automotive Expenses',FALSE,FALSE,0
1.00028121188956E15,1.00028122607082E16,10002812261974500|10002812263378900|10002812266411600,googlesupercellgooglecomchcausa,0.62,0.11,0.72,'Online Services',FALSE,FALSE,0
1.00000041154258E15,1.00000042686456E16,10000004269945200|10000004272487000|10000004271257900|10000004272778400|10000004273985000,billpaytcfnationalbanrecurringxxxxxxxxxxxxon,3.4,3.69,0.0,'Other Bills',FALSE,FALSE,1
1.00028121143316E15,1.00028123598977E16,1.00028124403335E16,otherdecreasejancapitaloneonlinepmt,17.57,NA,35.28,'Credit Card Payments',FALSE,TRUE,0
1.00000041154258E15,1.00000042701358E16,1.00000042701358E16,burgerkingbloomfieldmi,0,NA,4.75,Restaurants/Dining,FALSE,FALSE,0
1.0008396146072E15,1.00083964675833E16,10008396494272400|10008396505934000|10008396505934000|10008396533782600|10008396533782600|10008396536731100|10008396593569600,paymentthankyoumobile,2.24,8.42,47.83,'Credit Card Payments',FALSE,FALSE,0
1.00083961178575E15,1.00083967049918E16,10008396754066500|10008396754066500|10008396755650200|10008396806695200|10008396808902800|10008396842898300|10008396852688000|10008396852688000|10008396860379300|10008396878913100|10008396887169500|10008396905386700|10008396905386700|10008396913324900,check,1.21,2.04,311.45,Checks,FALSE,FALSE,0
1.00000041154258E15,1.00000042691631E16,10000004268958200|10000004269643100|10000004269836000|10000004271146300,achwithdrawalchasetypeepayidcochaseachtracenumber,2.14,2.78,7.51,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00013724209738E15,1.00013723605999008E17,100013723629421000|100013723709708000,brendastaqueriahoustontusa,0.64,0.83,4.3,Restaurants/Dining,FALSE,FALSE,0
1.00083963212855E15,1.00083966958905E16,10008396695890400|10008396739371800,electronicachdebitpaypalinstferbluehostcom,2,6.9,0.0,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042689958E16,10000004269873500|10000004273575800,targetttargpurchasetargetttargetissaquahwa,7.14,36.73,46.32,'General Merchandise',FALSE,FALSE,0
1.00083963105897E15,1.0008396732586E16,10008396782643100|10008396838242600|10008396896101400,payroll,4.29,0.08,0.0,Transfers,FALSE,FALSE,1
1.00000041154258E15,1.00000042718948E16,1.00000042727207E16,ferndalesupermarketferndalemi,2.14,NA,0.07,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042691692E16,10000004270569400|10000004271146300|10000004271832800|10000004273364200|10000004273755500,achwithdrawalpaytrustbillcetypepidmcopaytrustbillceachtracenumber,2.89,1.66,0.0,'Other Bills',FALSE,FALSE,1
1.0008396194742E15,1.00083966990647E16,10008396751408900|10008396815015400|10008396853485500|10008396916908700,checkcardasanaca,4.54,0.92,0.0,Uncategorized,FALSE,TRUE,0
1.00028121179875E15,1.00028122566079E16,10002812250761200|10002812265516400,annualmembershipfee,0,0.0,NA,'Service Charges/Fees',FALSE,FALSE,0
1.00083962001092E15,1.00083966961414E16,10008396738932100|10008396781559000|10008396785126900|10008396785126900|10008396789345500|10008396842205000|10008396853092300|10008396871815700|10008396877077800|10008396877077800|10008396877077800|10008396901888300|10008396901888300|10008396901888300|10008396905416000|10008396905416000|10008396919718500,check,1.09,2.06,676.32,Checks,FALSE,FALSE,0
9.7100052201935603E17,-8.7367388532540498E18,-8736738853234180000|-8736738853210230000,pandoramedia,4.21,0.09,0.0,Uncategorized,FALSE,TRUE,1
1.00000041154258E15,1.00000042689962E16,1.00000042731702E16,amicamutualinspremppdid,12.86,NA,1.34,Insurance,FALSE,FALSE,0
1.00000041154258E15,1.00000042722946E16,1.00000042722946E16,birminghambirminghammi,0,NA,0.01,Uncategorized,FALSE,FALSE,0
1.00013724209738E15,1.00013723569384E17,100013723569384000|100013723601148000|100013723601148000|100013723612524000,capitalonemobilepymtauthdatefeb,0.79,0.71,16.99,'Credit Card Payments',FALSE,FALSE,1
1.0008396146072E15,1.00083967259659E16,10008396725965900|10008396736416400|10008396752209800|10008396760749100|10008396819594800|10008396835043500|10008396843493500|10008396854343900|10008396870434100|10008396883127300|10008396883654400|10008396893068200|10008396893026500|10008396910358000|10008396910740400,starbuckscardreloadwacard,1.1,1.26,1.14,Restaurants/Dining,FALSE,FALSE,0
1.00123564704416E15,1.0012356834193E16,1.00123568330332E16,poswdthehomedepotsouththstrogersarcard,0,NA,1.63,'Home Improvement',FALSE,FALSE,0
1.0008396146072E15,1.00083968016105E16,1.00083968729962E16,mobilefromraybridgshare,6,NA,64.29,'Telephone Services',FALSE,FALSE,1
1.00000041154258E15,1.00000042678947E16,10000004268037300|10000004268075700|10000004268138100|10000004268200500|10000004268387800|10000004268645200|10000004268859700|10000004268900700|10000004269100400|10000004269502200|10000004269474000|10000004269683500|10000004269988800|10000004270023900|10000004270095500|10000004270263200|10000004270308900|10000004270443600|10000004270971800|10000004271257800|10000004271361600|10000004271509800|10000004271730800|10000004271730800|10000004271782600|10000004271998400|10000004272185300|10000004272402500|10000004272442600|10000004272442600|10000004272534900|10000004272572200|10000004272624400|10000004272813500|10000004272938300|10000004273401200|10000004273498600|10000004273538700|10000004273895200|10000004273938200,atmwithdrawal,0.48,0.2,97.78,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00013724462433E15,1.00013723684056992E17,1.00013723796136992E17,elmesonwesleyanroadindianapolisin,3.86,NA,0.9,Travel,FALSE,FALSE,0
1.00083964085425E15,1.0008396477233E16,10008396490884800|10008396517837700|10008396519899000|10008396576740600,amzwootincamzncompmtswausa,3.14,8.48,15.56,Electronics,FALSE,FALSE,0
9.7100052201935603E17,4.8663318347824497E18,4866331834813510000|4866331834852920000|4866331834897790000|4866331835127910000|4866331835229880000|4866331835469150000|4866331835501460000,publingoldenrodrwinterparkflmcc,2.63,3.52,10.51,Groceries,FALSE,FALSE,0
1.00083962107834E15,1.00083964693803E16,1.00083964820333E16,deltaairlinesatlanta,1.57,NA,297.1,Travel,FALSE,FALSE,0
1.00028121168714E15,1.00028122247559E16,10002812262583500|10002812265524200,itunescombillituncupertinomjknzitunesstoreappst,6.36,60.5,30.53,Entertainment,FALSE,FALSE,0
1.0008396146072E15,1.00083967232007E16,1.00083967232014E16,poswholefdswashnewtonmacard,0,NA,0.0,Groceries,FALSE,FALSE,0
1.00083963105897E15,1.00083964079603E16,10008396407960300|10008396532147000,morelesskirklandwaservicestationswithorwithoutancillaryservices,3.79,0.83,27.04,'Automotive Expenses',FALSE,FALSE,0
1.0008396146072E15,1.00083964637807E16,10008396466516600|10008396494272400|10008396570214800|10008396580889000|10008396608458900,paymentthankyouweb,3.54,31.39,142.69,'Credit Card Payments',FALSE,FALSE,0
1.00000041154258E15,1.00000042698741E16,10000004270927500|10000004270927500|10000004270927500|10000004273449900,purchaseauthorizedoncvsmspringfieldtnjpcard,2.75,14.25,27.6,Healthcare/Medical,FALSE,FALSE,0
1.00123564704416E15,1.00123568660553E16,1.00123568660553E16,debitcardwdshowbizcinemaswaahachiwaahachietdatecard,0,NA,0.1,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042692222E16,1.00000042705031E16,allowancepaul,4,NA,0.0,Uncategorized,FALSE,FALSE,1
1.00000041154258E15,1.00000042442246E16,1.00000042460382E16,speedwaypie,4.86,NA,0.05,Gasoline/Fuel,FALSE,FALSE,0
1.00028121166095E15,1.00028122612056E16,10002812261205600|10002812261205600,maverikboiseidusa,0,0.0,8.52,Groceries,FALSE,FALSE,0
9.7100052201935603E17,4.8663318350306796E18,4866331835146200000|4866331835206760000|4866331835298950000|4866331835388520000|4866331835478780000,sqckarenphilpottscamcc,2,0.26,1193.93,Uncategorized,FALSE,FALSE,0
1.00028121148802E15,1.00028123675743E16,10002812385470500|10002812427077900|10002812445118800,monthlymaintenancefee,5.62,7.86,0.0,'Service Charges/Fees',FALSE,FALSE,0
1.00000041154258E15,1.00000042678489E16,10000004268301300|10000004272910400|10000004273938100,purchaseauthorizedonsubwayredwoodcitycascard,6.48,45.56,0.73,Restaurants/Dining,FALSE,FALSE,0
1.00083961178575E15,1.0008396491464E16,1.0008396554726E16,jitteryjoesdowntownathensga,8,NA,0.01,Restaurants/Dining,FALSE,FALSE,0
1.00028121148802E15,1.00028122529536E16,10002812252953600|10002812265476000,jimmyjohnset,2.57,3.31,0.07,Restaurants/Dining,FALSE,FALSE,0
9.7100052201884595E17,4.86633183468224E18,4866331835255170000|4866331835282140000|4866331835333290000,elevenfriscot,5.05,52.76,5.92,Restaurants/Dining,FALSE,FALSE,0
1.0008396129482E15,1.00083964999981E16,10008396544555500|10008396544555600|10008396542008900|10008396542008900|10008396566015800|10008396565889900|10008396600290900|10008396600290900|10008396600129200|10008396600129200,regalbrowardmallstadiu,1.26,3.61,8.02,Entertainment,FALSE,FALSE,0
1.00123564243972E15,1.00123564662241E16,10012356466224100|10012356466223500|10012356505874900|10012356521845700|10012356528643000|10012356615475000|10012356617007300,amazoncom,2.76,14.66,24.85,'General Merchandise',FALSE,FALSE,0
1.00083961289649E15,1.00083967511274E16,10008396784803700|10008396820002700,purchaseauthorizedonpopeyesmanheimlancasterpascard,2.64,0.01,5.33,Restaurants/Dining,FALSE,FALSE,0
1.00123564243972E15,1.00123567634535E16,1.00123567158059E16,billpaymentpattycarrlivingwaterpoolservice,0,NA,0.0,'Other Bills',FALSE,FALSE,0
1.00028121148802E15,1.00028122412901E16,1.00028122568818E16,whataburgerqcarrolltonfastfoodrestaurant,4.86,NA,3.38,Restaurants/Dining,FALSE,FALSE,0
1.00083961733347E15,1.00083968569556E16,10008396856956100|10008396856956100|10008396856955600|10008396856956000|10008396856956000|10008396856956000|10008396856956000|10008396856955500|10008396856955400|10008396856955900|10008396856955800|10008396856955800|10008396856955300|10008396856955300|10008396856955800|10008396856955700|10008396864942700|10008396864942800|10008396864942800|10008396892520600|10008396892520600,electronicachcreditsumtotalsystemsdirectdep,0.71,1.08,584.74,'Other Income',FALSE,FALSE,0
1.00000041154258E15,1.00000042679714E16,10000004269281900|10000004271009400|10000004272786800|10000004273449800,allyfinancialdespidindncoidm,4.29,1.56,0.0,Uncategorized,FALSE,FALSE,1
1.00028121148802E15,1.00028122412901E16,10002812242506100|10002812246310500|10002812247013500,teassecretaryofsaustin,0.67,0.29,10.15,Uncategorized,FALSE,FALSE,0
1.00083962001092E15,1.00083965476788E16,1.0008396582631E16,cheepstorage,4.29,NA,16.41,Rent,FALSE,FALSE,0
1.0008396146072E15,1.00083968575926E16,1.00083968569567E16,preauthorizationqdiquestdiagnopending,0,NA,0.0,Uncategorized,FALSE,FALSE,0
1.00083962268215E15,1.00083968429347E16,1.00083968464315E16,flyingjpurchaseflyingjjacksonga,0.14,NA,0.35,Travel,FALSE,FALSE,0
1.00013724453397E15,1.00013722272149005E18,1000137222866250000|1000137222721490000|1000137222867230000|1000137222867230000|1000137222865750000|1000137222907780000|1000137222865750000|1000137222866250000|1000137222907780000,pospurchrenaissancehottrichardsonrenaissancehotus,0,0.0,0.63,Travel,FALSE,FALSE,0
1.00000041154258E15,1.00000042724867E16,10000004272535300|10000004272720900,purchaseauthorizedonpostalannedublincascard,0.43,0.37,0.08,'Postage and Shipping',FALSE,FALSE,0
1.0008396129482E15,1.00083965571864E16,1.00083965578732E16,letsmakeadaiqu,0.14,NA,0.0,Uncategorized,FALSE,FALSE,0
1.00083963212855E15,1.00083967295501E16,10008396785799600|10008396833711000|10008396887259800,electronicachdebitpaypalinstferdropbo,4.29,0.06,0.0,Transfers,FALSE,FALSE,0
1.0008396194742E15,1.00083965425512E16,1.00083965561685E16,nordstromlosangelesdepartmentstore,1.86,NA,3.36,Clothing/Shoes,FALSE,FALSE,0
1.0008396146072E15,1.00083967232009E16,1.00083967232017E16,kenroyhometelflcard,0,NA,0.0,'Home Improvement',FALSE,FALSE,0
1.0008396146072E15,1.00083968005049E16,1.00083967999336E16,yccstorewatertownmacard,0,NA,0.0,Uncategorized,FALSE,FALSE,0
1.00028121166095E15,1.000281240032E16,10002812417031300|10002812422892600,debitpurchaseshellservicestnampaid,2.36,2.95,20.19,Gasoline/Fuel,FALSE,FALSE,0
1.00083962107834E15,1.00083964762684E16,10008396530908700|10008396548793200|10008396617626200,nypizzaharrisoncary,5.86,11.08,2.48,Restaurants/Dining,FALSE,FALSE,0
1.00028121165718E15,1.00028122082577E16,10002812208257700|10002812209686800|10002812211169500|10002812211169500|10002812214057100|10002812214057100|10002812215887500|10002812217108900|10002812218467200|10002812222958500|10002812224258100|10002812226726000|10002812226726000|10002812230444900|10002812231643100|10002812232986900|10002812232986900|10002812234603500|10002812237504000|10002812237504000|10002812240056900|10002812241612900|10002812243934600|10002812246762100|10002812249522800|10002812250416600|10002812255222300|10002812258240500|10002812260007000|10002812260007000|10002812262264500|10002812264203900|10002812265093900|10002812266126300|10002812267981700|10002812269743500,aplitunescombillcausa,0.54,0.11,4.82,Entertainment,FALSE,FALSE,0
1.00000041154258E15,1.00000042680375E16,10000004269447800|10000004270737100|10000004272294600|10000004273498500,capitaloneautopeflandamy,4.29,0.04,0.0,'Credit Card Payments',FALSE,FALSE,1
1.00013724209738E15,1.00013723526078E17,100013723576142000|100013723574716000|100013723577551000|100013723583324000|100013723534937000|100013723577551000|100013723583324000|100013723605141000|100013723598442000|100013723589122000|100013723574716000|100013723576142000|100013723547030000|100013723577550000|100013723614334000|100013723572587000|100013723583324000|100013723619290000|100013723610421000|100013723589122000|100013723574716000|100013723605141000|100013723576142000|100013723599261000|100013723633103000|100013723633103000|100013723599261000|100013723705858000|100013723708570000|100013723814474000,joesdelistaffordt,0.58,2.48,0.01,Groceries,FALSE,FALSE,0
1.00083962001092E15,1.00083965089585E16,1.00083965089585E16,mydoc,0,NA,35.71,Uncategorized,FALSE,FALSE,0
1.00000041154258E15,1.00000042680909E16,10000004270308900|10000004270393200,wtseqchicagotitlecompanybnfchicagotitlecompanysrftrnrfb,3.64,24.5,37558.58,Uncategorized,FALSE,FALSE,0
1.00083963105897E15,1.0008396712579E16,10008396712578900|10008396745853500|10008396756930400|10008396797164100|10008396807736000|10008396844385800|10008396896101300|10008396906084800|10008396917214300,postransactionfullcirclewaus,2.11,1.86,1.78,Uncategorized,FALSE,FALSE,0
1.00083961178575E15,1.00083966965679E16,10008396704991800|10008396780071200|10008396794159400|10008396796912500|10008396798309300|10008396883998100,gmcardsrvcsonlinepmtwebid,2.57,9.83,160.43,'Credit Card Payments',FALSE,FALSE,0
1.00083961716152E15,1.00083968570071E16,10008396877420400|10008396877420400|10008396910471500,checkcardgawfcotullyroadsanjoseca,1.33,1.66,5.19,Uncategorized,FALSE,TRUE,0
1.00000041154258E15,1.0000004270389E16,10000004271509700|10000004272772200|10000004273606200,atmcheckdepositonusrtehillsdalespringfieldnjatmidqcard,3.33,0.09,7298.85,Deposits,FALSE,FALSE,0
1.00028121161812E15,1.0002812220875E16,1.00028122616289E16,fldltaggorenewtallahassee,12.71,NA,158.55,Travel,FALSE,FALSE,0
1.00083962585554E15,1.00083966996532E16,10008396711402600|10008396718792000|10008396718792000|10008396908946900,savingswithdrawallimitfee,4.29,55.36,0.0,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.00000042734537E16,10000004273453600|10000004273984900,directvpaymenthardy,4.36,0.26,0.0,'Cable/Satellite Services',FALSE,FALSE,1
1.00000041154258E15,1.00000042723549E16,10000004272531400|10000004272910400|10000004273984900,purchaseauthorizedonchipotlesunnyvalecascard,2,4.0,0.22,Restaurants/Dining,FALSE,FALSE,0
1.00083963212855E15,1.00083966995038E16,10008396708410000|10008396719748200|10008396754788800|10008396756466200|10008396783007700|10008396789659500|10008396868080600|10008396804378400|10008396825621900|10008396831283900|10008396841735700|10008396887259800|10008396902179500|10008396913411000,creditwithimagedeposit,1.26,1.1,2038.52,Deposits,FALSE,FALSE,0
1.00013724209738E15,1.00013723612524E17,100013723622416000|100013723629420000|100013723643655000|100013723660572000|100013723717521000,joesdelistaffordtusa,1.4,1.79,0.04,Groceries,FALSE,FALSE,0
1.00028121166095E15,1.00028123886832E16,10002812389983200|10002812390523000,debitpurchasevisapaypalebayincsca,0.21,0.01,4.61,'Other Expenses',FALSE,FALSE,0
1.00000041154258E15,1.00000042689008E16,10000004270219800|10000004271554400|10000004273169300,ecsipppdidm,4.38,0.29,0.0,Uncategorized,FALSE,FALSE,1
1.0008396146072E15,1.00083967232009E16,10008396723201700|10008396749695100|10008396749421800|10008396749691500|10008396749421800|10008396774902200|10008396776082700|10008396874157500|10008396834906500|10008396835889500|10008396906785900|10008396906566300,newworldgaswalthammacard,1.44,5.22,2.93,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042688597E16,10000004271016200|10000004272721000|10000004273204600|10000004273717400,atmwithdrawalbriar,3.89,6.1,17.69,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00000041154258E15,1.00000042682577E16,10000004268859700|10000004269502200|10000004270100100|10000004270775400|10000004271470800|10000004272227800|10000004272819800|10000004273364100|10000004273895400,docusignincdirectdep,2,0.0,33.67,'Office Supplies',FALSE,FALSE,1
1.00083964085425E15,1.00083966911875E16,10008396695606900|10008396705801500|10008396755720400|10008396776792800|10008396779535300,starbuckscardreloadwa,1.51,2.76,4.0,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042683012E16,10000004269773000|10000004270860400|10000004272294400,checkcardcartersissaquahwa,4,0.33,74.85,'Child/Dependent Expenses',FALSE,TRUE,0
1.00083964088409E15,1.00083965205387E16,1.00083965205387E16,ontheborderdallastusa,0,NA,4.15,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042705028E16,1.00000042734935E16,checkcardoldnavybellevuewa,9.29,NA,0.96,Clothing/Shoes,FALSE,TRUE,0
1.00083962297469E15,1.00083964751815E16,10008396475181500|10008396495170200|10008396509247200|10008396538446800,dunkinqoldsaybrookctusa,2.18,2.51,0.52,Restaurants/Dining,FALSE,FALSE,0
1.00013724453397E15,1.00013722290777997E18,1000137222802740000|1000137222943210000|1000137223195550000|1000137223080190000|1000137223195550000|1000137223340770000|1000137223491650000|1000137223652750000,efttranshewlettpackardedipaymts,1.61,1.02,0.33,'Other Income',FALSE,FALSE,0
1.00083961538707E15,1.00083964915491E16,1.00083967800003E16,panerabreadnaperville,3.86,NA,3.1,Restaurants/Dining,FALSE,FALSE,0
1.00123564704416E15,1.00123564973181E16,10012356523052600|10012356553198200,revitolcyp,3.43,1.47,2.01,Uncategorized,FALSE,FALSE,0
1.0008396146072E15,1.00083967232017E16,1.00083967232009E16,walmartframinghammacard,0,NA,0.0,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042729653E16,1.00000042731201E16,posdebitvisacheckcardsparkyogaarlingtonva,4.71,NA,0.0,'Personal Care',FALSE,TRUE,0
1.00028121143316E15,1.00028123559004E16,1.00028124362825E16,otherdecreasejanpaypalinstferface,17.43,NA,23.75,Transfers,FALSE,TRUE,0
1.00028121188956E15,1.00028123590357E16,10002812388434700|10002812409112500,pccharlingencarddebitcardpurchase,6,4.94,0.33,'Other Expenses',FALSE,FALSE,0
1.00000041154258E15,1.00000042705029E16,10000004271194000|10000004272294600,purchaseauthorizedondunkindonutscommascard,2.5,0.5,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042689008E16,10000004268900800|10000004268900900|10000004268900900|10000004269543000|10000004270860500|10000004270860500|10000004270927500|10000004271015800|10000004272136900|10000004272669600|10000004272859700|10000004273056400|10000004273669000|10000004273938200,poscvsfou,1.14,1.72,21.81,Healthcare/Medical,FALSE,FALSE,0
1.0008396146072E15,1.00083968373166E16,10008396835889500|10008396874157400,zerogravitybasketbalbeverlymacard,0,0.0,0.0,Uncategorized,FALSE,FALSE,0
1.00123564243972E15,1.00123567958919E16,10012356912190600|10012356925211200|10012356925211200,deposittransferfromshare,3.57,27.33,500.0,Transfers,FALSE,FALSE,0
1.00083961716152E15,1.00083967003911E16,10008396711521300|10008396722999600|10008396732462900|10008396745749800|10008396757867500|10008396770730300|10008396782353700|10008396796894000|10008396809052900|10008396820870000|10008396831307700|10008396844047000|10008396855346600|10008396867779900|10008396882204300|10008396893859000|10008396906647300|10008396919826100|10008396928152400,accoengineereddespidindncoid,1,0.0,26.74,Uncategorized,FALSE,FALSE,0
1.00083961178575E15,1.00083967113674E16,10008396747020100|10008396798309300|10008396842898300|10008396902968500,onlinepaymenttozhulietadimitrova,3.93,0.51,4.95,'Credit Card Payments',FALSE,FALSE,1
1.00013724209738E15,1.00013723655186E17,100013723704039000|100013723704039000|100013723797207000,napastorestaffordtusa,1.57,1.9,31.94,'Automotive Expenses',FALSE,FALSE,0
1.00083964085425E15,1.00083965303818E16,10008396875150000|10008396598044200|10008396611031200|10008396611031200,tomthumbstordallast,2.5,9.37,17.88,Groceries,FALSE,FALSE,0
1.00083961538707E15,1.00083965267294E16,1.00083965517378E16,targettnapervillediscountstore,3,NA,36.24,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042682097E16,10000004268535300|10000004271194100|10000004273333700|10000004273587000|10000004273888600,amanepressachpmtwamyelliott,3.6,13.11,189.07,'Credit Card Payments',FALSE,FALSE,1
1.00123564704416E15,1.00123568082343E16,1.00123568258271E16,poswdwalmarteoklahomablvalvaokcard,1.43,NA,0.52,'General Merchandise',FALSE,FALSE,0
1.00000041154258E15,1.00000042692223E16,1.00000042692223E16,starbuckscantoncantonmi,0,NA,0.29,Restaurants/Dining,FALSE,FALSE,0
1.00083962297469E15,1.00083964783801E16,1.00083965425026E16,capitaloneonlinepymtauthdatejan,7.86,NA,208.05,'Credit Card Payments',FALSE,FALSE,1
1.00028121143316E15,1.00028122504556E16,1.00028122616166E16,queensmedallionlealongisland,3.14,NA,0.01,Travel,FALSE,FALSE,0
1.00000041154258E15,1.00000042724868E16,1.00000042722946E16,purchaseauthorizedonguaposcorpsanjosecascard,0,NA,0.0,Restaurants/Dining,FALSE,FALSE,0
1.00083963204342E15,1.0008396855259E16,10008396892991900|10008396905693700,pospurchasealbertsonswataugat,2,0.37,17.05,Groceries,FALSE,FALSE,0
1.0008396150311E15,1.00083964966428E16,10008396511999500|10008396523195300|10008396529165200|10008396600528000,wholefdscobmariettagausa,3.25,14.28,7.52,Groceries,FALSE,FALSE,0
1.00028121188956E15,1.0002812255413E16,1.00028122694014E16,interestchargepurchases,4.29,NA,2.45,Interest,FALSE,FALSE,0
1.00000041154258E15,1.00000042688313E16,1.00000042728595E16,purchaseauthorizedoncvssdanvillecapcard,12.43,NA,0.56,Healthcare/Medical,FALSE,FALSE,0
1.00083962107834E15,1.00083967554178E16,10008396766853700|10008396806985000|10008396812010500|10008396852184200|10008396882951700|10008396904606500,discoverepayment,2.02,1.44,268.36,'Credit Card Payments',FALSE,FALSE,1
1.00013724453397E15,1.00013722351578995E18,1000137223615160000|1000137223615160000,transferselfservicetransfertodraftfromshare,0.79,1.23,397.46,Transfers,FALSE,FALSE,0
1.00000041154258E15,1.00000042442246E16,10000004244224600|10000004245813600|10000004246259200|10000004247175500|10000004247223000,meijerincq,1.69,2.48,54.67,Groceries,FALSE,FALSE,0
1.0008396129482E15,1.00083966962499E16,1.00083968367664E16,chasequickpayelectronictransferfromsheilampere,11.86,NA,1.96,Transfers,FALSE,FALSE,0
1.00083961289649E15,1.00083967201433E16,10008396720143300|10008396720143300|10008396733970300|10008396756808300|10008396764879200|10008396781797800|10008396821666300|10008396908084400,atmwithdrawalauthorizedonwjamesstlancasterpaatmidacard,2.25,5.28,55.59,'ATM/Cash Withdrawals',FALSE,FALSE,0
1.00083961716152E15,1.00083968266789E16,10008396877420400|10008396890456500,bkofamericaatmdepositwillowglensanjoseca,2.57,4.08,1311.49,Deposits,FALSE,FALSE,0
1.00000041154258E15,1.0000004268429E16,10000004271257900|10000004272624500|10000004273888600,lowespayment,5.71,6.8,0.05,'Home Improvement',FALSE,FALSE,0
1.00083962001092E15,1.00083969281851E16,1.00083969281851E16,acrfoodsincsanclementeca,0,NA,0.16,Groceries,FALSE,FALSE,0
1.00000041154258E15,1.00000042719983E16,1.00000042721226E16,holidayinnhattiesbums,0.14,NA,70.57,Travel,FALSE,FALSE,0
9.7100052201884595E17,4.8663318346982902E18,4866331834778700000|4866331835109840000|4866331835191100000|4866331835291580000|4866331835380400000|4866331835468070000,teasoagtppdid,2.95,5.78,0.0,'Business Miscellaneous',FALSE,FALSE,0
1.00083961178575E15,1.00083965429647E16,10008396542964800|10008396558174900,colletfrenchpastryalpharettaga,1,2.0,1.85,Restaurants/Dining,FALSE,FALSE,0
1.00000041154258E15,1.00000042400961E16,10000004242981900|10000004244045400|10000004244967100|10000004245121500|10000004245601800|10000004245601800|10000004246455800|10000004246455800,paymentthankyoumobile,1.93,4.21,661.56,'Credit Card Payments',FALSE,FALSE,0
1.00000041154258E15,1.00000042699452E16,10000004272859700|10000004272859700,purchaseauthorizedoncheekymonkeytoysmenloparkcascard,4.36,37.97,56.55,'Child/Dependent Expenses',FALSE,FALSE,0
1.0008396129482E15,1.00083965445555E16,1.00083965347289E16,hoycomoayer,0.29,NA,0.0,Uncategorized,FALSE,FALSE,0
